"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2024-09-09T15:23:41.000Z","video","ゆい：おお！なんか可愛い（笑）#堀江由衣
12th Album『#文学少女の歌集Ⅲ-文学少女と夜明けのバス停-』収録

「まじめにムリ、すきっ」のLyric Videoを公開しました❤️
https://youtu.be/zfjMNu7OExU

ぜひご覧ください🐈‍⬛

音源配信：https://lnk.to/bungakusyoujo3

#まじすき","","https://pbs.twimg.com/ext_tw_video_thumb/1833065191195787264/pu/img/-2ODZCApeaFuKrft.jpg","657","148","46"
"2024-09-09T15:23:08.000Z","text","ゆい：大阪でのお渡し会、来て下さった皆さまありがとうございました！いろんな方とお話出来て本当に楽しかったです！学生さんもいれば課長もいて…（笑）東京・大阪と2日間、遠くの方も近くの方もありがとうございました♪アニメイトさんもお世話になりました♪","","","586","95","41"
"2024-09-09T09:00:03.000Z","text","スタッフ：みなさま、こんにちはにゃ！
12th Album『文学少女の歌集III-文学少女と夜明けのバス停-』より、「まじめにムリ、すきっ」のLyric Videoが公開されましたにゃう。
ぜひ、ご覧くださいにゃ♪","","","501","196","11"
"2024-09-09T03:03:57.000Z","text","スタッフ：みなさま、こんにちはにゃ！
「堀江由衣 LIVE TOUR 2024-2025 文学少女倶楽部Ⅲ」のオフィシャルサイト先行受付が決定いたしましたにゃ！
くわしくは、堀江由衣Official web siteをご覧くださいにゃ♪
「#堀江由衣 LIVE TOUR 2024-2025 文学少女倶楽部Ⅲ」オフィシャルサイト先行スタート！

2024/12/28(土),29(日) NHK大阪ホール
2025/1/4(土),5(日) 大宮ソニックシティ 大ホール

受付期間：2024/9/9(月)12:00〜2024/9/30(月)23:59
受付URL：https://eplus.jp/horieyui/

詳細✅
https://horie-yui.com/news/","","","211","69","2"
"2024-09-08T11:44:24.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

今日はアニメイト大阪日本橋さんで『文学少女の歌集Ⅲ-文学少女と夜明けのバス停-』のポスターお渡し会でした♪

面白い方が多かったなぁ（笑）
来て下さったみなさま♪ありがとうございました♪","","","251","60","14"
"2024-09-08T04:27:53.000Z","text","ゆい：大阪にやって来ました！本日もお渡し会！渡すぜ〜♪","","","646","85","42"
"2024-09-07T12:17:03.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

今日は『文学少女の歌集Ⅲ-文学少女と夜明けのバス停-』のポスターお渡し会in animate hall BLACKでした！
少しずつですがみなさまとお話が出来て、とても良い1日になりました♪","","","239","65","7"
"2024-09-07T12:09:13.000Z","text","ゆい：ラジオ中ですが…（笑）
お渡し会に来て下さった皆さま、ありがとうございました！短い時間でしたが、いろいろお話が出来て面白かったです！明日は大阪！よろしくお願いします♪","","","605","107","66"
"2024-09-07T01:48:12.000Z","text","ゆい：今日はお渡し会です！絶賛準備中です！もし間に合わなかったら先に始めてて下さい（笑）","","","639","143","57"
"2024-09-06T05:20:10.000Z","text","スタッフ：引き続き、ご案内にゃ！
「黒ネコ同盟ひみつ文書 File.132」は9月下旬にゆうメールでの発送を予定しておりますにゃ。
住所変更の予定がある方は、住所変更受付期限までに、会員専用ページ内「MY PAGE」よりお手続きくださいにゃう。
◆住所変更受付期限 ：9月19日（木）23:59迄","","","69","16",""
"2024-09-05T08:22:40.000Z","text","ゆい：プレミアムバンダイさん見てたらモフルン出てきた(>_<。)エモい！！スクショ〜♪","","","685","157","28"
"2024-08-31T12:03:44.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その43♪

カレンダー撮影の時の写真です♪

あっという間に8月が終わってしまいました…！

今年も夏休み記念のインスタを見て頂いてありがとうございました♪
応援してくださった皆さま、ありがとうございました！","","","233","56","28"
"2024-08-30T15:15:08.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その42♪

アルバム撮影の時の写真です♪

Tシャツ系は珍しいです！","","","198","42","17"
"2024-08-30T06:15:29.000Z","text","スタッフ：みなさま、こんにちはにゃ！
ファンクラブからお知らせですにゃう♪
会員専用ページ「PHOTO」に『こぼれ写真コーナー』を更新いたしましたにゃう！
ぜひご覧くださいにゃ♪

「黒ネコ同盟」会員専用ページ
","","","148","33","5"
"2024-08-29T11:57:29.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その41♪

夏休みっぽい写真♪
おばあちゃん家を思い出すなぁ","","","168","37","17"
"2024-08-29T10:19:22.000Z","text","ゆい：BAYFM「シン・ラジオ -ヒューマニスタは、かく語りき-」におじゃま致しました！めっっちゃ楽しかったです！
私が何を言っても受け止めて下さる安心感…！！聞いて下さった皆さま、ありがとうございました♪","","","363","70","21"
"2024-08-29T07:21:15.000Z","text","ゆい：おじゃまいたします！本日8月29日（木）16時から放送の
BAYFM「シン・ラジオ -ヒューマニスタは、かく語りき-」
に #堀江由衣 が出演いたします。

ぜひお聞きください❗️

#シンラジオ x.com/radio78MHz/sta…","","","266","44","6"
"2024-08-28T14:05:32.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その40♪

ニュータイプ連載撮影の時の写真です♪

もう40！！
夏休みももうすぐ終わってしまいますね！あっという間！","","","179","43","16"
"2024-08-28T03:00:00.000Z","text","スタッフ：みなさま、こんにちはにゃ！
「堀江由衣 LIVE TOUR 2024-2025   文学少女倶楽部Ⅲ」の黒ネコ同盟チケット2次先行受付にご当選されたみなさまにご案内ですにゃ！
当選チケット入金期限は、本日【8/28(水)23:59まで】となっておりますので、お手続き忘れにご注意くださいにゃ🐈‍⬛＝3＝3＝3","","","121","28","2"
"2024-08-27T14:49:25.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その39♪

流行ってるポーズをやったつもりだけど、何か違う…（笑）","","","205","50","19"
"2024-08-27T03:00:01.000Z","text","スタッフ：みなさま、こんにちはにゃ！
「堀江由衣 LIVE TOUR 2024-2025   文学少女倶楽部Ⅲ」の黒ネコ同盟チケット2次先行受付にご当選されたみなさまにご案内ですにゃ！
当選チケット決済方法選択期限は、本日【8/27(火)23:59まで】となっておりますので、お手続き忘れにご注意くださいにゃ🐈‍⬛＝3＝3","","","129","27","1"
"2024-08-26T12:42:19.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その38♪

カレンダー撮影の時の写真です♪

見てるだけで暑くなる…（笑）","","","214","58","15"
"2024-08-26T08:56:16.000Z","text","スタッフ：みなさま、こんにちはにゃ！ 
黒ネコ同盟会員限定公開中の「エイプリル男爵のInstagram」に『スクールカレンダー2024』のアザーカットを更新いたしましたにゃう♪
 是非、チェックしてみてくださいにゃ。","","","186","31","4"
"2024-08-26T03:00:01.000Z","text","スタッフ：みなさま、こんにちはにゃ！
「堀江由衣 LIVE TOUR 2024-2025   文学少女倶楽部Ⅲ」の黒ネコ同盟チケット2次先行受付にご当選されたみなさまにご案内ですにゃ！
当選チケット決済方法選択期限は、明日【8/27(火)23:59まで】となっておりますので、お手続き忘れにご注意くださいにゃ🐈‍⬛＝3","","","131","22","2"
"2024-08-25T13:39:44.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その37♪

黒ネコ集会グッズ撮影の時の写真です♪

素敵な学校にお邪魔させて頂いて、雰囲気のある写真…","","","211","52","17"
"2024-08-25T03:00:01.000Z","text","スタッフ：みなさま、こんにちはにゃ！
「堀江由衣 LIVE TOUR 2024-2025   文学少女倶楽部Ⅲ」の黒ネコ同盟チケット2次先行受付にご当選されたみなさまにご案内ですにゃ！
当選チケット決済方法選択期限は、明後日【8/27(火)23:59まで】となっておりますので、お手続き忘れにご注意くださいにゃ。","","","126","26","3"
"2024-08-24T14:21:17.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その36♪

全身♪
靴下も可愛いんです！","","","233","51","15"
"2024-08-23T13:49:41.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その35♪

キンスパのグッズ撮影の時の写真です♪

実はこんな感じの銀紙の前で撮影していました！（笑）","","","200","43","15"
"2024-08-23T08:00:01.000Z","text","スタッフ:みなさま、こんばんはにゃ。
「堀江由衣 LIVE TOUR 2024-2025 文学少女倶楽部Ⅲ」黒ネコ同盟チケット2次先行受付へお申込みいただきましたみなさまへ、当落結果のお知らせメールを配信いたしましたにゃ。メールが届かないという方は、会員専用ページ「TICKET」からもご確認いただけますにゃ。","","","137","25","2"
"2024-08-22T14:18:11.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その34♪

キンスパのグッズ撮影の時の写真です♪
衣装がキラキラです♪","","","207","45","14"
"2024-08-21T16:23:43.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その33♪

………はーっ！！！","","","250","50","16"
"2024-08-20T14:59:01.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その32♪

しまばらんとお花畑で…♪","","","168","38","13"
"2024-08-19T15:06:03.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その31♪

キンスパの時の写真です♪

ぬ〜〜〜〜〜………","","","246","53","17"
"2024-08-18T12:57:20.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その30♪

キンスパ2日目の時の写真です♪

1日目と2日目がわかりやすい！（笑）","","","245","65","14"
"2024-08-18T03:00:01.000Z","text","スタッフ：みなさま、こんにちはにゃ！
「堀江由衣 LIVE TOUR 2024-2025 文学少女倶楽部Ⅲ」の黒ネコ同盟チケット2次先行受付は、本日【8/18(日)まで】となっておりますにゃ！
忘れない内に急いで申し込むのにゃ～！🐈‍⬛＝3

詳しくは下記をご確認くださいにゃ♪","","","145","42","1"
"2024-08-17T13:45:01.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その29♪

アルバムのジャケ写撮影の時の写真です♪

雨宿りついでにバスで撮影…後々、〜夜明けのバス停〜というサブタイトルになるので、撮っておいて良かった！（笑）","","","237","63","13"
"2024-08-17T03:00:00.000Z","text","スタッフ：みなさま、こんにちはにゃ！
「堀江由衣 LIVE TOUR 2024-2025 文学少女倶楽部Ⅲ」の黒ネコ同盟チケット2次先行受付は明日【8/18(日)まで】となっておりますにゃ！年末年始もほっちゃんと一緒に楽しい時間を共有しましょうにゃ！
詳しくは下記をご確認くださいにゃ♪","","","129","35","2"
"2024-08-13T13:18:40.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その25♪

メイクさんが頑張って短めのポニーテールを作ってくれました！","","","218","46","19"
"2024-08-12T14:29:14.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その24♪

アルバムの事を取材して頂いた時の写真です♪

黄色い服は珍しいかも♪","","","205","41","16"
"2024-08-11T14:52:47.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その23♪

アルバム撮影の時の写真です♪
麦わら帽子と♪

実際はあんまり帽子は被らず、日傘派です！","","","202","50","15"
"2024-08-10T11:14:15.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その22♪

今日はまるまる1日、撮影をしておりました…！

ご褒美にスタバ頂きました♪
さっぱり♪","","","216","43","14"
"2024-08-09T09:25:50.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その21♪

黒猫ちゃんと♪

なんかガン見されてる？？笑","","","195","51","13"
"2024-08-08T13:10:58.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その20♪

上坂すみれちゃんの「大祝賀本」にお邪魔させて頂きました！
声を掛けてもらえて嬉しかったです♪

しばらくいろいろなことに気をつけながら過ごしましょう🙇‍♀️","","","290","91","20"
"2024-08-08T03:10:33.000Z","text","『堀江由衣 LIVE TOUR 2024-2025 文学少女倶楽部Ⅲ』黒ネコ同盟チケット2次先行受付実施中🐈
 
    【日程】
    2024/12/28(土)＆29(日) NHK大阪ホール
    2025/1/4(土)＆5(日) 大宮ソニックシティ大ホール
 
    【黒ネコ同盟チケット2次先行受付期間】
    ～8/18(日)23:59","","","100","36","9"
"2024-08-08T03:10:00.000Z","text","スタッフ：みなさま、こんにちはにゃ！
「堀江由衣 LIVE TOUR 2024-2025 文学少女倶楽部Ⅲ」の黒ネコ同盟チケット2次先行受付が開始いたしましたにゃ！

詳しくは下記をご確認くださいにゃ♪","","","124","36","2"
"2024-08-07T10:53:16.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その19♪

アルバムのプロモーションの時の写真です♪
暑かったりお天気悪くなったり大変ですが、気をつけましょう💦","","","190","42","17"
"2024-08-07T03:00:00.000Z","text","スタッフ：みなさま、こんにちはにゃ！
「堀江由衣 LIVE TOUR 2024-2025   文学少女倶楽部Ⅲ」の黒ネコ同盟チケット2次先行受付が決定いたしましたにゃ！

    ＜受付期間＞
    8/8(木)12:00～8/18(日)23:59
 
    詳しくは下記をご確認くださいにゃ♪","","","138","44","1"
"2024-08-06T13:15:45.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その18♪

おわかり頂けただろうか…？

こういう時は案外人力です（笑）
スタッフさんがお花を持って下さって背景っぽくしてくれています！","","","207","53","17"
"2024-08-05T14:07:13.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その17♪

カレンダー撮影の時の写真です♪

後ろがちょこっと散らかっていますが、私の家ではありません笑","","","210","51","16"
"2024-08-04T14:14:42.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その16♪

カレンダー撮影の時の写真です♪

すごく撮影に協力してくれた猫ちゃんでした！可愛い！！","","","202","43","17"
"2024-08-03T12:01:06.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その15♪

カレンダー撮影の時の写真です♪

大きいリボンをつけています♪","","","198","52","19"
"2024-07-30T13:50:59.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その11♪

このワンピース、今着ないと着れなくなっちゃうのに…！
どこにいったのだろう…？","","","268","69","17"
"2024-07-29T12:45:58.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その10♪
いつかのニュータイプさんの撮影の時のオフショットです♪
このワンピース、今日着たかったのに行方不明…（笑）","","","216","48","17"
"2024-07-29T03:00:02.000Z","text","スタッフ：みなさま、こんにちはにゃ！
「堀江由衣 LIVE TOUR 2024-2025 文学少女倶楽部Ⅲ」黒ネコ同盟チケット最速先行にご当選されたみなさまにご案内ですにゃ！
 当選チケットの入金期限は、本日【7/29(月)23:59まで】となっておりますので、お手続き忘れにご注意くださいにゃ。","","","186","49","5"
"2024-07-28T12:48:38.000Z","text","ゆい：あ！インスタの写真、去年も載せた写真でした！(｀ﾛ´;)  
痛恨のミス！！","","","490","56","40"
"2024-07-28T12:36:29.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その9♪

ニュータイプの撮影の時のオフショットです♪
ちょっと童話感のあるワンピース♪","","","223","47","14"
"2024-07-28T03:00:00.000Z","text","スタッフ：みなさま、こんにちはにゃ！
「堀江由衣 LIVE TOUR 2024-2025 文学少女倶楽部Ⅲ」黒ネコ同盟チケット最速先行にご当選されたみなさまにご案内ですにゃ！
 当選チケット決済方法選択期限は、本日【7/28(日)23:59まで】となっておりますので、お手続き忘れにご注意くださいにゃ。","","","154","36","1"
"2024-07-27T15:50:28.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その8♪

これです！これー！！！
私が知る限り、最後の白くまのきなこわらび餅…
また発売してくれますように…！","","","183","45","14"
"2024-07-27T08:10:33.000Z","text","ゆい：かき氷は？？…あ、でもランチの後か〜。【募集】今度堀江由衣ちゃんと「ハッピーバースデー私たち」をします。ランチ後どこか行きたいんですが、もう何年もやってて正直ネタ切れです。そこで！もしあなたがほっちゃんと遊ぶならどこに行きますか？場所は都内、時間はランチ後。水族館、プラネタリウム、迎賓館は行きました。ぜひお知恵を！","","","439","79","19"
"2024-07-27T03:00:02.000Z","text","スタッフ：みなさま、こんにちはにゃ！
「堀江由衣 LIVE TOUR 2024-2025 文学少女倶楽部Ⅲ」黒ネコ同盟チケット最速先行にご当選されたみなさまにご案内ですにゃ！ 
当選チケット決済方法選択期限は、明日【7/28(日)23:59まで】となっておりますので、お手続き忘れにご注意くださいにゃ。","","","171","38","2"
"2024-07-26T13:36:44.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その7♪

お魚も一緒に写ってくれました♪
もっとたくさんいたのですが、最初はなかなか現れてくれず…","","","170","45","14"
"2024-07-26T08:32:43.000Z","text","スタッフ：みなさま、こんばんはにゃ！
「黒ネコ集会 Vol.23 ～文学少女は歌わない～」の事後通信販売をお申し込みいただいた方へ
商品の発送を本日、7月26日（金）に発送完了いたしましたにゃ。
ご不在がちな方は、ポストの不在票にご注意くださいにゃ♪","","","137","24","2"
"2024-07-26T05:23:46.000Z","text","スタッフ：みなさま、こんにちはにゃ！
「堀江由衣 LIVE TOUR 2024-2025 文学少女倶楽部Ⅲ」黒ネコ同盟チケット最速先行にご当選されたみなさまにご案内ですにゃ！ 
当選チケット決済方法選択期限は、明後日【7/28(日)23:59まで】となっておりますので、お手続き忘れにご注意くださいにゃ。","","","160","41","2"
"2024-07-25T11:26:11.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その6♪

とても素敵な場所で浴衣で撮影させて頂きました♪

アルバムの感想、天たまやXでまだまだお待ちしております♪","","","207","51","14"
"2024-07-24T12:36:27.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その5♪

おわかり頂けただろうか…？（笑）

道で発見しました！可愛い🩷
暑さと踏まれないように気をつけて、すくすく大きくなって欲しいです！","","","142","30","15"
"2024-07-23T15:10:28.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その4♪

撮影で使ったカバンが可愛いかったです♪ 
学生さんっぽいような、そうでもないような（笑）","","","208","45","12"
"2024-07-23T03:39:49.000Z","text","スタッフ：引き続き、ご案内にゃ！
ファンクラブイベント「黒ネコ集会 Vol.23 ～文学少女は歌わない～」の事後通信販売は7月下旬に宅配便での発送を予定しておりますにゃ。
住所変更の予定がある方は、住所変更受付期限までに、会員専用ページ内「MY PAGE」よりお手続きくださいにゃう。","","","128","27","1"
"2024-07-23T03:39:12.000Z","text","スタッフ：みなさま、こんにちはにゃ！ファンクラブからお知らせですにゃ♪
会員専用ページ「MOVIE」に『堀江由衣おすすめ文房具紹介 -後編-』を更新いたしましたにゃ
ぜひご覧くださいにゃ♪

「黒ネコ同盟」会員専用ページ
","","","150","32","3"
"2024-07-22T12:26:00.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

夏休み記念その3♪

素敵な駅で撮影させて頂きました♪
後ろが全部海です！

バス停の写真は撮っていません（笑）","","","266","63","16"
"2024-07-18T04:20:26.000Z","video","スタッフ：みなさま、こんにちはにゃ！ほっちゃん出演情報ですにゃ♪
ゲーム「御城プロジェクト:RE〜CASTLE DEFENSE〜」に、[裏]聚楽第役でほっちゃんが出演中ですにゃ！
くわしくは、公式ホームページをご覧くださいにゃう♪
【新城娘紹介】
★7[裏]聚楽第(法術)
CV.#堀江由衣
プレイはこちらから→https://go.onelink.me/HiIC/57235d26

#城プロRE","","https://pbs.twimg.com/ext_tw_video_thumb/1813107582648918020/pu/img/_0OqFaXyaI13BKku.jpg","195","57","4"
"2024-07-15T13:29:30.000Z","image","ゆい：諏訪さんありがとうございました♪スタッフさんからのコメントが、ほぼほぼ天たまスタッフでしたけど…（笑）
アルバムに参加して下さったアーティストの皆さまもポストして頂いてありがとうございました！『#文学少女の歌集Ⅲ-文学少女と夜明けのバス停-』
発売記念📖

セルフライナーノーツ＆スタッフ陣による推薦コメントを楽曲ごとに紹介📝

M11.「Good morning」
作詞：万登香　作曲・編曲：宮澤樹生

comment：
諏訪勝(「#堀江由衣 の天使のたまご」スタッフ）

🎧http://lnk.to/bungakusyoujo3","","https://pbs.twimg.com/media/GSc1IVwWkAAorZ-?format=jpg&name=small","282","51",""
"2024-07-15T13:26:54.000Z","image","ゆい：親方！ありがとうございます！親方のコメント珍しい！『#文学少女の歌集Ⅲ-文学少女と夜明けのバス停-』
発売記念📖

セルフライナーノーツ＆スタッフ陣による推薦コメントを楽曲ごとに紹介📝

M10.「夜明けのバス停』
作詞：澤田 空海理　作曲・編曲：古橋勇紀

comment：
古谷光男(「#堀江由衣 の天使のたまご」スタッフ）

🎧https://lnk.to/bungakusyoujo3","","https://pbs.twimg.com/media/GST72tDW4AEQKmy?format=jpg&name=small","251","41",""
"2024-07-15T13:26:02.000Z","image","ゆい：わー♪浅野さんありがとう！遠雷人気ですよ！『#文学少女の歌集Ⅲ-文学少女と夜明けのバス停-』
発売記念📖

#堀江由衣 によるセルフライナーノーツ＆スタッフコメントを紹介📝

M9. 「遠雷」
作詞:あさのますみ
作曲:丸山真由子(Blue Bird’s Nest)
編曲:清水武仁,渡辺徹(Blue Bird’s Nest)

comment：あさのますみ

🎧http://lnk.to/bungakusyoujo3","","https://pbs.twimg.com/media/GSR_3PYbcAAc5hB?format=jpg&name=small","307","51","1"
"2024-07-15T13:25:25.000Z","image","ゆい：クマスターありがとうございます！…身内のスタッフさんが多めだなぁと思っていたらとうとうクマに…（笑）『#文学少女の歌集Ⅲ-文学少女と夜明けのバス停-』
発売記念📖

#堀江由衣 によるセルフライナーノーツ＆スタッフ陣による推薦コメントを楽曲ごとに紹介📝

M8.「Starry night」
作詞・作曲・編曲：橋口祐介

comment：クマスター

🎧https://lnk.to/bungakusyoujo3","","https://pbs.twimg.com/media/GSLU9PebEAAvFaJ?format=jpg&name=small","278","44","7"
"2024-07-15T12:00:03.000Z","text","スタッフ:みなさま、こんばんはにゃ！「堀江由衣 LIVE TOUR 2024-2025 文学少女倶楽部Ⅲ」黒ネコ同盟チケット最速先行の受付終了まで、残り3時間となりましたにゃ～！お申込み忘れのないようご注意くださいにゃう！","","","149","41","3"
"2024-07-15T03:00:03.000Z","text","スタッフ:みなさま、こんにちはにゃ！「堀江由衣 LIVE TOUR 2024-2025 文学少女倶楽部Ⅲ」黒ネコ同盟チケット最速先行は、本日【7/15(月・祝)23:59】まで受付中にゃ！
ぜひ年末年始を、ほっちゃんと一緒に過ごしましょうにゃ♪
くわしくは、下記をご覧くださいにゃう。","","","191","65","2"
"2024-07-14T03:00:00.000Z","text","スタッフ:みなさま、こんにちはにゃ！「堀江由衣 LIVE TOUR 2024-2025 文学少女倶楽部Ⅲ」黒ネコ同盟チケット最速先行は、明日【7/15(月・祝)23:59】まで受付中にゃ！
入会ご希望の方は、受付期間中に入会手続き完了（決済完了まで）いただきますと、お申し込み可能ですにゃ♪","","","144","36","2"
"2024-07-13T12:02:13.000Z","text","ゆい：あと、家元と遭遇（笑）ありがとうございました！","","","348","59","17"
"2024-07-13T11:57:43.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

今日は、白猫フェス2024 STAGE03『Excite Night』に出演させて頂きました！
応援して下さった皆さま、ありがとうございました♪

そして！白猫プロジェクト10周年おめでとうございます！！","","","266","79","3"
"2024-07-13T11:34:19.000Z","text","ゆい：白猫フェス！応援して下さった皆さま！！ありがとうございました！！とても楽しく、そして、途中感極まってしまうような、10年をギュッと詰め込んだイベントでした！","","","701","125","34"
"2024-07-13T07:27:47.000Z","text","ゆい：本日は白猫フェスです！遊びに来て下さる皆さま、よろしくお願い致します♪お天気良くてよかった♪","","","377","60","30"
"2024-07-13T03:00:03.000Z","text","スタッフ:みなさま、こんにちはにゃ！「堀江由衣 LIVE TOUR 2024-2025 文学少女倶楽部Ⅲ」黒ネコ同盟チケット最速先行は、明後日【7/15(月・祝)23:59】まで受付中にゃ！
ぜひ、お友達やご家族を誘って遊びにきてくださいにゃ♪","","","171","43","5"
"2024-07-12T05:53:32.000Z","image","スタッフ：みなさま、こんにちはにゃ！ほっちゃん出演情報ですにゃ♪
TVアニメ「魔法使いになれなかった女の子の話」に、ミナミ=スズキ役でほっちゃんの出演が決定いたしましたにゃ！
くわしくは、公式ホームページをご覧くださいにゃう♪
📺10月放送TVアニメ #まほなれ
✧･ﾟ• 3週連続 メインキャスト解禁 第1弾 +:｡:✧
 
見た目は少女⁉謎多き魔法使いにしてクルミの担任
ミナミ＝スズキ役
 #堀江由衣 さん / @horieyui_staff
 
ダンスが得意なしっかり者 頼れるルームメイト
マキ＝クミール役
 #真野あゆみ さん / @ayumaro0424","","https://pbs.twimg.com/media/GSHLOFkbIAAPdzP?format=jpg&name=small","290","74","3"
"2024-07-10T14:41:44.000Z","image","ゆい：林さんだ！（笑）また身内の感じ！『#文学少女の歌集Ⅲ-文学少女と夜明けのバス停-』
📖

#堀江由衣 ライナーノーツ＆スタッフコメントを楽曲ごとにご紹介📝

M7.「秘密の庭のふたり」
★TVアニメ『最近雇ったメイドが怪しい』エンディング主題歌

comment:林玄規(キングレコード)

🎧https://lnk.to/bungakusyoujo3","","https://pbs.twimg.com/media/GSHlgF8aUAIrCp6?format=jpg&name=small","213","36","1"
